id,title,label
14557,Quel avenir pour l'agglomération Nantes métropole ?,5
14559,Echanges Erasmus+ pour des collégiens,6
14560,Illustrer une production écrite à l’aide de l’application Book Creator en ligne,6
14561,Projet 'Deux pays pour un monde',6
14562,Séance de pâtisserie allemande avec des élèves de 3ème Segpa et des élèves de 6ème bilangue,6
14564,Enseigner avec EdPuzzle,3
14565,La pédagogie différenciée avec 1001 Lettres Martinique,3
14573,création d’image ou de série d’images pour communiquer entre pairs,9
14582, Montage audio d'une lecture à haute voix ,3
14583,Découvrir les caractéristiques d’un régime démocratique,5
14587,Comment optimiser le bilan énergétique d'une habitation ?,13
14594,Pourquoi une construction treillis permet-elle de franchir un obstacle sans danger?,13
14595,Fiches de structuration des connaissances au cycle 4.,13
14596,Etude d’un détecteur de fumée optique,13
14597,Quand nos élèves mettent « les mains à la pâte » pour découvrir la paléontologie,13
14598,Auto-évaluer sur la réalisation d’une préparation microscopique,11
14599,saut 12,2
14600,Créer un club nature autour de sciences participatives,11
14602,Apprendre à commenter un graphique,11
14603,Mémoriser les planètes du système solaire,11
14604,Préparer la réalisation d'un antibiogramme,11
14612,Evaluer avec le numérique: Atelier de Moodle,10
14616,Accompagner les élèves en production écrite grâce à une ’structure strip’,6
14617,Travailler la mémorisation en présentiel en langues vivantes grâce à Quizlet Live,6
14619,Débusquer les infox par le jeu d'évasion,5
14620,Domino!!,7
14621,Superficie de la martinique,7
14622,Boules et Billes,7
14623,Les maths comme sur un plateau,7
14624,situation apprentissage,2
14628,Planète sous tension 2019 Lycée  : La défense européenne / L'OTAN. Les relations UE / Russie.,1
14629,Coopérer pour produire une mini-série documentaire,5
14633,Fiche de physique chimie gle,9
14634,Du jeu de dés à la décroissance radioactive.,9
14635,Équation chimique,9
14636,Liaison série et spectrophotomètre,9
14637,Loi de Wien,9
14638,Signal sonore,9
14639,Transmission numérique,9
14640,"Singapour : articulation de la finance, de la production et des flux. Étude de cas",5
14641,La Première Guerre mondiale. Un embrasement mondial et ses grandes étapes,5
14642,Simulateur de freinage,9
14643,"Saint-Martin, reconstruire après Irma",5
14644,"1970 - 1973 : Crise et fin de la démocratie au Chili, Jalon Spé 1re",5
14651,Mesure des transferts thermiques dans les roches ,11
14652,Usage de la BRNE TACTILEO,13
14655,Les instances de socialisation langagière,10
14656,Caractériser un personnage interprété par un humoriste,10
14657,Langage et identité sociale de personnages de films,10
14658,Perdre ou ne pas perdre son accent ? ,10
14659,Faire un exposé à partir d'un reportage de JT,10
14660,Présenter un document à l'oral,10
14661,Reconnaître des acteurs sociaux à partir de leur langage et de leurs arguments,10
14662,Construire un discours pour convaincre,1
14676,TD : techniques séparatives des cellules (centrifugations),11
14677,Image interactive : Le génome : apprendre et comprendre,11
14678,Image interactive : exercice sur le génome,11
14679,Image interactive : le caryotype,12
14680,Vidéo enrichie : clonage ADN dans une bactérie,11
14681,Vidéo enrichie : principe de la PCR,11
14682,Purification ADN génomique : principe en vidéo,11
14685,Fiche tutorielle prise en main logiciel H5P,12
14697,Evaluer avec le numérique: Tests de Moodle,10
14698,Les proportions : Savoir les calculer et les lire correctement,10
14699,"Les coefficients multiplicateurs - Savoir les calculer, les lire et les interpréter",10
14700,"Les taux de variation - Savoir les calculer, les lire et les interpréter",10
14701,"Moyenne arithmétique simple et pondérée - Savoir les calculer, les lire et les interpréter",10
14703,"Les indices simples - Savoir les calculer, les lire et les interpréter",10
14704,Valeur nominale / valeur réelle - Savoir les lire et les interpréter,10
14705,"Les quantiles : déciles, quartiles... et médianes - Savoir les lire et les interpréter",10
14706,La courbe de Lorenz - Savoir la lire et l'interpréter,10
14707,Corrélation et causalité - Savoir les distinguer,10
14708,Les diagrammes de répartition - Savoir lire et interpréter des données quantitatives,10
14709,Les graphiques représentant les séries chronologiques - Savoir lire et interpréter des données quantitatives,10
14710,Les courbes d'offre et de demande et leurs déplacements,10
14711,Les courbes d'offre et de demande - Savoir interpréter leurs pentes,10
14712,Les objectifs d’apprentissage concernant l’utilisation des données quantitatives et des représentations graphiques,10
14713,Le taux de croissance annuel moyen (TCAM) - Savoir lire et interpréter,10
14714,TRAAM Evaluer avec le numérique,10
14715,Quiz : organisation des gènes procaryotes et eucaryotes,11
14716,Quiz : mitochondrie et chloroplaste,11
14717,Vidéo enrichie : production d'anticorps monoclonaux,11
14718,Vidéo enrichie : greffe de peau : culture de cellules primaires,11
14719,Vidéo enrichie : le modèle de la mosaïque fluide,11
14724,Défier ses camarades de classe ou la « coopétition » comme méthode d’apprentissage,3
14727,Phénotypes et génotypes associés en classe inversée,11
14728,QCM terminale eco 1.2 comment expliquer les fluctuations économiques,10
14729,QCM terminale eco 2.1 Mondialisation commerce international ,10
14730,Géographie prospective,5
14731,Comment fonctionne un radar de recul ?,9
14732,"Développer l'autonomie des élèves dans un cadre coopératif sous forme de ""classe accompagnée""",6
14733,Des déchets à l’électricité,9
14734,Ion-o-matic,9
14735,Réalisation d’un thermomètre numérique,9
14736,Compétences orales et numérique,6
14737,Escape game : Histoire de la Réunion,5
14739,Utiliser TACIT pour aider les élèves à renforcer leurs stratégies de lecteurs ,3
14740,Géomatique et mesures de bruit au collège,11
14742,Étudier les mutations des espaces ruraux à partir d'Édugéo.,5
14745,Apports de la réalité augmentée (SIG) afin d’évaluer la qualité de l’eau des rivières ,11
14746,QCM terminale eco 2.2 L'Intégration européenne,10
14747,Préparer la journée mondiale de la poésie du 21 mars,6
14750,Mieux prononcer avec le numérique,6
14751,QCM DNL anglais SES terminale travail et intégration sociale,10
14752,QCM DNL anglais SES première inégalités hommes femmes,10
14754,QCM niveau première  sur le thème du marché concurrentiel (programme 2019),10
14755,QCM niveau première  sur le thème de la concurrence imparfaite (programme 2019),10
14756,"QCM niveau première  sur le thème ""Voter : une affaire individuelle ou collective?"" (programme 2019)",10
14757,Quiz niveau première sur le thème Monnaie et financement de l'économie,10
14758,Quiz niveau première sur le thème de la concurrence imparfaite (programme 2019),10
14759,Quiz niveau première sur le thème du marché concurrentiel (programme 2019),10
14760,"Quiz niveau seconde sur le thème ""Comment s'organise la vie politique?"" (programme 2019)",10
14761,"Elèves auteurs, compositeurs et interprètes",6
14762,"Quiz niveau seconde sur le thème ""Comment les économistes, les sociologues et les politistes raisonnent-ils et travaillent-ils?"" (programme 2019)",10
14763,QCM niveau seconde sur le thème de la consommation,10
14764,QCM niveau seconde revenus prix et consommation,10
14765,"QCM niveau seconde sur le thème diplôme, emploi et salaire (programme 2019)",10
14766,"QCM niveau seconde sur le thème ""Comment crée-t-on des richesses et comment les mesure-t-on ?"" (programme 2019)",10
14767,"QCM niveau seconde sur le thème ""Comment s'organise la vie politique ?"" (programme 2019)",10
14768,Élaborer des QCM pour l'apprentissage des SES,10
14769,Tutoriel pour mutualiser des QCM Pronote (exporter et importer),10
14770,"Plusieurs exemples de QCM Pronote à importer niveaux seconde, première et terminale",10
14772,Surmonter la peur de la page blanche,6
14773,Proposition d’un contexte pour la programmation en python d’un traducteur ARN (ou ADN) / protéine en Première spécialité SVT.,11
14779,Les finances publiques,10
14780,La démocratie athénienne,1
14781,Le lien social,1
14783,Mesures crâniennes en réalité augmentée,11
14784,Concevoir et tester un système d’alarme,9
14785,Concevoir et tester un système d’alarme,9
14786,Concevoir et tester un système d’alarme,9
14788,CLONE-L’outil statistique d’édugéo : mise en forme des réponses à un sondage,7
14789,"Le drone pollinisateur : vitesse, distance et programmation",13
14790,Où se trouve l’orage ?,9
14791,Réaliser un programme dans Scratch pour interpréter des tests d’identification d’ions,9
14792,Énergie Mécanique et Microcontrôleur,9
14793,Etude énergétique d’une chute libre,9
14794,Entraîner à l’expression écrite en traitant l’erreur collectivement grâce à une souris scan,6
14799,Des textes littéraires enrichis pour apprendre à comprendre et interpréter les oeuvres lues,3
14800,#ApollinR18 : hommage au centenaire de la mort du poète Guillaume Apollinaire,3
14801,"La classe ""jeunes reporters sportifs""",1
14802,Par tous les moyens numériques,3
14803,Connaître les principaux indicateurs de richesses de l'entreprise / Savoir que le PIB correspond à la somme des valeurs ajoutées,10
14804,Diaporama illustrant à l'aide d'un exemple les effets sur l'équilibre de la mise en place d'une taxe ou d'une subvention,10
14805,Les modes de scrutin,10
14806,La construction et l'évolution des liens sociaux,10
14807,Exercice interactif : La mobilité sociale.,10
14808,Exercice interactif : Revenus primaires.,10
14810,Des ressources pour mettre en œuvre les nouveaux programmes de lycée,3
14811,Traam 2019 : article de synthèse,11
14819,La peine de mort en débat,3
14824,Les jeux sérieux - Etat des lieux,14
14825,"Proposer et faire créer des aides à la rédaction, à l’expression écrite en langues vivantes.",6
14826,L'individualisme,10
14828,Exercice interactif : La redistribution sociale.,10
14829,QCM-Socrative : Economie du développement durable.,10
14830,Exercice interactif : L'Union Économique et Monétaire (UEM).,10
14831,Exercice interactif : Liens entre croissance économique et développement durable.,10
14832,QCM-Socrative : Les sources de la croissance économique.,10
14833,QCM-Socrative : Commerce international.,10
14834,Tutoriel LimeSurvey (Créer un questionnaire en ligne).,10
14835,Corriger oralement les copies.,10
14836,Tutoriel La Quizinière : l’exerciseur en ligne de Canopé.,10
14837,QCM-Socrative : Sources de la croissance économique.,10
14838,L’ajustement des conditions d’offre et de demande : l’exemple du marché du beurre.,10
14839,Les avantages comparatifs (David Ricardo).,10
14840,Génial.ly - Groupe primaire et groupe secondaire.,10
14841,L’extension et les limites de l’échange marchand.,10
14842,La Quizinière - La lecture des tables de mobilité.,10
14843,Exercice interactif : Le marché.,10
14844,"Classe Inversée en Seconde : Un scénario, un bilan.",10
14845,Justice sociale : égalité des chances et égalité des situations (ou des places).,10
14846,Les modalités du processus de socialisation.,10
14847,Opinion publique : Principes et techniques des sondages.,10
14848,Comment un marché concurrentiel fonctionne-t-il ?,10
14850,Jeux anglais en école primaire,6
14851,La gestion des produits chimiques,9
14854,La méditerranée médiévale,5
14855,"Nations, empires, nationalités",5
14856,De la programmation en Physique-Chimie au collège,9
14857,Sortir de la guerre,5
14859,PPO - Paris haussmannien,5
14861,Au milieu de l’Univers,13
14863,Rantanplan et les Dalton,7
14865,Créer un jeu numérique autour des métiers ,3
14866,PPO - Les frontières d'un Etat de l'UE : la Lettonie,5
14867,Créer un magazine avec un outil collaboratif,14
14868,L'échec de la guerre de mouvement,5
14869,Les puissances européennes contre Napoléon : la bataille de Waterloo,5
14870,TraAM Différents niveaux d'organisation du corps humain et leur moyens d'exploration,11
14871,Outils collaboratifs Google Drive,14
14872,Réalités virtuelle/augmentée et étude du cœur au collège,11
14873,Réalité augmentée et notion d’espèce,13
14874,Traam 2019 : Modéliser le schéma de la commande du mouvement,11
14875,Traam 2019 : Modéliser le développement embryonnaire / foetal ,11
14876,Traam 2019 : modéliser le débit ventilatoire ,11
14877,La chrétienté médiévale du XIème au XIIIème siècle.,5
14878,Utiliser l’Escape Game comme ouverture à la lecture de l’Odyssée.,3
14880,saut 13,2
14881,Exemple d’activités en classe renversée : enjeux et conflits dans le monde depuis 1989.,5
14882,Les biocarburants,12
14883,Cassinomagus (Chassenon) : composez votre sortie,5
14884,Le numérique pour travailler sur l’oral de CCF ,3
14885,Préparer les élèves de CAP à l’épreuve en histoire-géographie avec La Quizinière. ,3
14888,TraAM sur le rein : anatomie et fonctionnement,12
14891,Créer un site internet pour suivre et valoriser un voyage scolaire en baccalauréat professionnel gestion administration,14
14893,TraAM : Travail sur le circuit mondial d'un produit,5
14894,TraAM 2018-2019 - Jeux de plateau en Biotechnologies,11
14896,Etude d'un mouvement par pointage vidéo.,9
14897,L'Arctique : entre fragilité et attractivité,5
14898,Traam 2018-2019,13
14899,Tâche complexe : L'exemple de Masdar,5
14901,"Créer des ""book trailers"" pour encourager la lecture personnelle",3
14903,Périodisation : création d'une frise chronologique numérique,5
14904,La laïcité en Turquie : Mustafa Kémal ,5
14905, Un carnet de lecteur à l'école et au collège : réflexions croisées ,3
14906,#ApollinR18,3
14909,Périclès et la démocratie athénienne,5
14910,La France : des milieux métropolitains et ultramarins entre valorisation et protection,5
14911,"Aménager le territoire : Saint Claude, Coeur de ville",5
14912,La crise crétacé-tertiaire,11
14913,Réaliser des exposés à la suite d’une sortie pédagogique ,5
14914, Le modèle britannique et son influence,5
14915,Proposer un parcours littéraire en classe de 3e avec une problématique récurrente entre le bien et le mal et amener les élèves à jouer aux apprentis jurés d'Assises,6
14917,"Territoires, populations et développement, quels défis ?",5
14918,Activités autour du son,9
14919,L’industrialisation et les transformations économiques et sociales en France,5
14920,Les espaces ruraux : une multifonctionnalité toujours plus marquée par Isabelle Crillon,5
14921,Réaliser un timelaps autour de la ressource en eau,11
14927,Des escape game en cours de mathématiques (TRAAM),7
14928,Comment s’informer dans un monde marqué par une multiplication des supports et des médias ? ,5
14929,L'affirmation de l'Etat,5
14930,Des jeux de société revisités par les élèves (TRAAM) ,7
14931,"Tournoi ""Défi Relatifs"" (TRAAM)",7
14932,"Tournoi ""Défi Tables"" (TRAAM)",7
14933,Utiliser les mathématiques pour créer un jeu de société (TRAAM) ,7
14935,El arte como expresión de protesta ou l'art comme expression de protestation,6
14936,Paroles d'exilés,6
14937, Evaluer les compétences numériques des élèves avec PIX : retour d'expérience ,7
14938, Evaluer les compétences numériques des élèves avec PIX : retour d'expérience ,7
14939,Escape game : les grandes découvertes,5
14941,Etudier les dynamiques socio-spatiales de New-York avec l'émergence du hip-hop,5
14942,Atelier FIG 2019 : Présenter l'itinéraire d'une famille de migrants avec une narration multimédia,5
14943,Les collines de Lyon : des zones à risque géologique,11
14944,« Bajazet » interprété par les graphes – Proposition de croisement Lettres / SNT,3
14945,« Bajazet » interprété par les graphes – Proposition de croisement Lettres / SNT,3
14946,L’Avocat du Loup – Argumenter au collège,3
14947,La périodisation,5
14949,Répartition bimodale des altitudes sur Terre,11
14950,"""J'ai ! Qui a ?..."" Fonctions affines",7
14951,MATHAÏCA,7
14953,Jeux de multiples et diviseurs,7
14955,Chasse au trésor,7
14956,Les effets d’une subvention sur l’équilibre concurrenciel,10
14957,Améliorer l’expression écrite en langues vivantes,6
14958,Approche active de la langue anglaise via l'étude de monstres en école primaire,6
14961,Une ressource naturelle : l’eau (scénario avec ressources éduthèque),11
14963,echelle plongée,2
14965,Naissance de l'abstraction,5
14971,La diversité des producteurs de richesses.,10
14972,Comment la socialisation contribue-t-elle à expliquer les différences de comportement des individus ?,10
14973,L'équilibre du monopole (Comment les marchés imparfaitement concurrentiels fonctionnent-ils ?),10
14974,Un exemple de choc d'offre négatif sur le marché des céréales (Comment un marché concurrentiel fonctionne-t-il ?),10
14975,Sélection naturelle et sexuelle chez les grenouilles,11
14976,Mettre en relation l’expression de certains gènes et la spécialisation des cellules,11
14977,Utiliser des tablettes en Physique-Chimie au  collège,9
14981,Battements crawl,2
14982,Dilemme du prisonnier,10
14983,Vecteur vitesse d’un point.,9
14984,Le jeu en sciences physiques,9
14986,Crawl respiration,2
14987,Loi de Mariotte,9
14988,lignes_d'eau,2
14989,STMG - PGI - SdG - Cas Solex,14
14990,Séquences du gène pannier de la coccinelle arlequin,11
14996,Suivi de cohorte - savoir nager,2
14998,astres et désastres,0
14999,Chromes et flammes,0
15000,L'architecte a perdu ses plans,0
15001,Le petit cabinet de curiosité atelier de pratique artistique,0
15002,Vidéo sur la préparation d'une solution par dissolution,12
15003,Tutoriaux en vidéo  pour maîtriser les premières opérations de Gimp,0
15004,"""Et l'homme dans tout ça?""",0
15005,Promenades architecturales libre de droits,0
15006,La paroi des bactéries Gram+ et Gram-,12
15007,Je répète la même chose...,0
15008,"Image qui crie, image qui chuchote",0
15009,Les tissus,12
15010,Stade Vélodrome,0
15011,"Acquisition, mobilisation et consolidation des acquis par une pédagogie inversée en RHC - Terminale STMG (TRAAM 2015-2016)",14
15012,Les arts plastiques au lycée de valbonne,0
15013,l'éphémère et le durable,0
15014,portrait de ville,0
15015,Format/Formation/Transformation,0
15016,Les arts plastiques au collège,0
15017,Le batiment fantôme,0
15018,Excroissance de peau,0
15019,(R)évolution de l'Homme Sciences et Art,0
15020,(Les portes du temps) 12/12/12/12,0
15021,plongeon > départ,2
15022,Structure du peptidoglycane,12
15023,peindre avec la lumiere,0
15024,Ressources pédagogiques Collège et Lycées 	    	     Quelques ressources pédagogiques d'un usage réel et pertinent exploitées en,0
15025,Les outils de base PERMETTANT DE GUIDER UNE APPROPRIATION DES NOUVEAUX PROGRAMMES,0
15026,Fixation de l'oxygène sur l'hémoglobine,12
15027,Le sérotypage de Salmonella et Escherichia coli.,12
15028,Morphologie bactérienne,12
15029,Détermination des paramètres cinétiques de la phosphatase alcaline,12
15030,Mots croisés de biologie humaine,12
15031,Utilisation du matériel de laboratoire,12
15032,Planche d'hématologie : présentation des cellules sanguines normales et anormales,12
15033,Exercices de microbiologie,12
15034,Leçons de Base de Contrôle de Qualité au Laboratoire,12
15035,Vidéo sur l'agencement du poste de travail de microbiologie,12
15036,Vidéo sur la préparation d'une suspension,12
15037,Vidéo sur l'ensemencement d'une gélose inclinée,12
15038,Vidéo sur l'ensemencement d'une gélose VF,12
15039,Vidéo sur la réalisation d'un ensemencement en masse,12
15040,Vidéos sur la réalisation de dilutions en cascade,12
15041,Vidéo sur la réalisation d'un antibiogramme par écouvillonnage,12
15042,Vidéo sur l'ensemencement d'une galerie API20E,12
15043,Vidéo sur la réalisation d'une pesée à la balance de précision,12
15044,Vidéo sur la réalisation d'un pipetage,12
15045,Vidéo sur l'utilisation d'une pipette automatique,12
15046,Vidéo sur la réalisation d'un hématocrite,12
15047,Vidéo sur la réalisation d'une mise en hématimètre,12
15048,Vidéo sur l'utilisation du microscope optique,12
15049,QCM de biochimie structurale,12
15050,Fichiers Excel pour la réalisation de régression linéaire,12
15051,La traduction,12
15052,Le cycle cellulaire,12
15053,Plate forme technologique d'Evreux,12
15054,Photographies de mitose,12
15055,Détermination de la masse moléculaire de la GFP,12
15056,Cinétique enzymatique,12
15057,Technique de filtration sur membrane,12
15058,saut 14,2
15059,Les dérivés nucléotidiques,12
15060,La phagocytose,12
15061,Structure d'une Ig G,12
15062,La réaction inflammatoire,12
15063,Fiche technique d'ensemencement Api,12
15064,Elevage de volailles Bio Bravo - TSTMG MERCATIQUE,14
15065,Identification d'une levure,12
15066,"Histologie, présentation des différents types de tissu.",12
15067,Planche à imprimer sur le frottis sanguin coloré au MGG,12
15068,Les techniques de dénombrement en milieu solide,12
15069,Le néphron : schéma à légender,12
15070,Les OGM,12
15071,TP - Extraction de l'ADN de kiwi,12
15072,TP - Etude de la composition d'aliments,12
15073,TP - Etude des cellules sanguines,12
15074,Questionnaires de physiopathologie et terminologie médicale,12
15075,Technique de dilution en série,12
15076,La traduction des protéines document pour la classe,12
15077,De belles images obtenues par microscopie électronique,12
15078,[Droit] : Réforme du droit des contrats - Synthèse,14
15079,Vidéo sur les techniques de bases : Réalisation d'un isolement,12
15080,Antibiogramme par diffusion en milieu gélosé,12
15081,Antibiogramme en milieu liquide par macrométhode et détermination de la CMB,12
15082,Protocole et documents pour la détermination de la CMI et CMB à partir d'un antibiogramme par macrométhode en milieu liquide,12
15083,Le journal du marketing à partir de Twitter et Paper-li,14
15084,"Dénombrement dans la masse fiches techniques, exemple appliqué au Yaourt.",12
15085,Identification des entérobactérie par microgalerie en microplaque.,12
15086,La galerie api20e,12
15087,Le métabolisme protidique,12
15088,Les anaérobies,12
15089,Les bacilles Gram positif,12
15090,Les Bacillus,12
15091,Les milieux pour coques Gram positif,12
15092,Les milieux pour entérobactéries,12
15093,Les milieux pour Vibrio et Pseudomonas,12
15094,Les streptocoques,12
15095,Le métabolisme glucidique,12
15096,La numération en hématimètre,12
15097,Vidéo sur les techniques de bases : Réalisation de dilution en série,12
15098,Le métabolisme énergétique,12
15099,Dénombrement en surface,12
15100,Formation de la lymphe,12
15101,Les échanges cellulaires,12
15102,enseigner le water polo au collège,2
15103,Systématique bactérienne,12
15104,Présentation de l' électrophorèse des protéines sériques,12
15105,Identification d'une entérobactérie avec la galerie api20e,12
15106,"Fiche sur le sang total, le plasma, le sérum",12
15107,voies de l'absorption intestinale,12
15108,Indentification de Candida albicans,12
15109,Vidéo basse qualité : Le laboratoire d'analyses médicales : l'automate de numération des cellules sangine,12
15110,vidéo : Le poste d'analyses des protéines du sérum et des différentes formes de l'hémoglobine au laboratoire d'analyses médicales.,12
15111,vidéo : Le poste d'analyses biochimiques au laboratoire d'analyses médicales.,12
15112,Formation au numérique : Atelier Excel - Régressi,12
15113,vidéo : Le poste d'analyses sérologique et groupages sanguin au laboratoire d'analyses médicales.,12
15114,vidéo : Le poste d'analyse des paramètres de la coagulation au laboratoire d'analyses médicales.,12
15115,vidéo technique : Stérilisation d'une pipette Pasteur boulée,12
15116,Vidéo : Stérilisation d'une anse de platine non souillée,12
15117,Vidéo Réalisation d'un transfert de liquide dans les conditions d'asepsie,12
15118,Vidéo sur les techniques de bases :  Réalisation d'un frottis sur lame pour coloration.,12
15119,Vidéo sur les techniques de bases :  Réalisation du test de la catalase,12
15120,Vidéo sur les techniques de bases : Réalisation du test de l'oxydase.,12
15121,Vidéo sur les techniques de bases : Réalisation du dépôt d'un disque,12
15122,Vidéo sur les techniques de bases : Réalisation d'un étalement en surface et réalisation d'une pipette râteau.,12
15123,Les Jeux Olympiques d'Athènes : reflet des inégalités mondiales ?,5
15124,Vidéo (haute qualité) sur les techniques de bases : La mobilité à l'état-frais.,12
15125,TraAM: Analyse bio-informatique de séquences d'ADN,12
15126,Macro galerie d'identification pour bacille Gram négatif,12
15127,L'antibiogramme par diffusion en milieu gélosé (mise à jour),12
15128,Etudier une seigneurie réelle : Brancion en Bourgogne,5
15129,Démarche identification et orientation des coques Gram+ catalase +,12
15130,Démarche identification et orientation des coques Gram+ catalase -,12
15131,L'allogreffe de mœlle osseuse,12
15132,Classification des donneurs,12
15133,Édu-Sondage : concevoir une enquête en ligne,14
15134,La polyarthrite rhumatoïde,12
15135,scénario de la vidéo d'usage des TIC en microbiologie,12
15136,Cellules,12
15137,Membrane,12
15138,[STMG-Epreuve spécialité] : Questions de gestion,14
15139,Numérations,12
15140,Dosage de l'hémoglobine,12
15141,Formule leucocytaire,12
15142,Etude cytologique,12
15143,Groupages sanguins,12
15144,Frottis sanguin et coloration au MGG,12
15145,Techniques de base de biochimie,12
15146,Antigènes et anticorps marqués,12
15147,Précipitation,12
15148,Neutralisation,12
15149,Agglutinations,12
15150,[TICE-2015] : Activité Curation de l'information,14
15151,Généralités sur les techniques immunologiques,12
15152,Culture cellulaire,12
15153,ADN de kiwi,12
15154,Automatisation de l'hémogramme,12
15155,Réticulocytes,12
15156,"Romanisation et élites municipales, l'exemple de Mediolanum Santonum",5
15157,Constantes érythrocytaires,12
15158,Résistances aux antibiotiques,12
15159,Coeur et la circulation (1) : les vaisseaux,12
15160,Coeur et circulation (2) : anatomie cardiaque.,12
15161,Schéma à légender des cibles cellulaires des antibiotiques.,12
15162,Coeur et circulation (3) : le coeur,12
15163,Coeur et circulation : vaisseaux sanguins.,12
15164,Coeur et circulation : appareil cardio vasculaire,12
15165,Photographie intéractive du rein à légender,12
15166,STMG - RHC - Projet : cas CAL,14
15167,TP et TD pour ST2S,12
15168,Détection et identification des bactéries par méthodes immunologiques,12
15169,Antibiogramme par diffusion en milieu gélosé,12
15170,Moisissures,12
15171,Schéma cellule bactérienne,12
15172,Antibiogramme (scénarii TRAAM),12
15173,Observation microscopique de produits laitiers (scénarii TRAAM),12
15174,Analyse qualitative des constituants du lait (scenarii TRAAM),12
15175,Principe de la production de GFP par E Coli,12
15176,Histologie de la paroi digestive,12
15177,Bonnes pratiques de laboratoire,12
15178,Digestion chimique,12
15179,Respiration cellulaire,12
15180,TRAAM: Découverte de la biologie synthétique,12
15181,Les unités de sens en Biologie et Physiopathologie Humaine,12
15182,TRAAM Eau de rejet industriel,12
15183,TRAAM - La spectrophotométrie Niv 1,12
15184,"NADH, H+ et spectrophotométrie UV",12
15185,Des vidéos en immunologie,12
15186,Scénario TRAAM: Les méthodes de fractionnement,12
15187,TRAAM Utilisation d'un tableur/grapheur pour l'exploitation des données expérimentales,12
15188,"Etude de cas - Un espace de production rural, l'arrondissement de Saint-Flour",5
15189,TRAAM Gestion des déchets dans un laboratoire de Biotechnologies,12
15190,TRAAM Du génotype au phénotype : l'exemple de la mucoviscidose,12
15191,TRAAM Réaliser un livre intéractif numérique virtuel,12
15192,Formation au numérique : Atelier LoggerPro,12
15193,Formation au numérique : Atelier ImageJ,12
15194,Electrophorèse SDS PAGE : exemple d'application en STL biotechnologie,12
15195,Avant de rentrer au laboratoire,12
15196,TraAM : Les différents niveaux d'organisation du corps humain,12
15197,Tutoriel logiciel Flow - Académie de Caen - biotechnologies,12
15198,TRAAM - La pollution microbiologique de l'eau,12
15199,TRAAM Strawberry DNA Extraction,12
15200,TRAAM Labware,12
15201,TRAAM Welcome to our laboratory,12
15202,TRAAM Micropipette calibration,12
15203,TRAAM Thin Layer Chromatography,12
15204,TRAAM Traitement et analyse d'une électrophorèse des protéines avec ImageJ,12
15205,TRAAM Modélisation de la croissance en milieu non renouvelé,12
15206,TRAAM Protocoles expérimentaux en biotechnologie avec Open Sankoré,12
15207,Formation au numérique : Atelier Moodle,12
15208,Formation au numérique : atelier Anagène 2,12
15209,TraAM Concevoir une séance de pédagogie inversée : exemple d'une activité sur les antibiotiques,12
15210,TraAM Utiliser Excel pour exploiter des résultats expérimentaux,12
15211,Ressources pour enseigner avec un système d'information géographique - L'immigration en 2015,5
15212,"TraAM s'initier au métabolisme à l'aide d'un jeu sérieux, Cell Craft",12
15213,"TRAAM  Les antibiotiques, relation entre concentration critique, sensibilité, et CMI avec Image J",12
15214,TraAM 2015/2016 : Histologie de l'ovaire,12
15215,Les béta-lactamases chez les entérobactéries,12
15216,STMG RHC - Projet : cas Fastfood Club,14
15217,Obtention d'un clone recombinant,12
15218,Criblage de clones recombinants par réplique velours,12
15219,TD sur la PCR multiplex,12
15220,TraAM 2016/2017 : Un exemple de risque sanitaire : le virus Zika,12
15221,Fiche technique pour l'utilisation de la pipette jaugée,12
15222,Fiche technique pour l'utilisation de l'hématimètre de Malassez,12
15223,Diaporama état de rapprochement,14
15224,Organiser la production & répartir le travail - analyse vidéo,14
15225,Sujets de l'épreuve ISI (Initiation aux Sciences de l'Ingénieur) du BTS Comptabilité Gestion,14
15226,L'interface homme-machnie,14
15227,La normalisation des bases de données,14
15228,L'impact juridique et économique des nouvelles normes comptables,14
15229,Le TBI en cuisine d'application,14
15230,Dossier sur les ressources vidéos en économie gestion,14
15231,Les indicateurs sociaux,14
15232,Révolution du porte conteneur,5
15233,"Exploitation pédagogique du film ""Riens du tout""",14
15234,L'outil informatique pas à pas - 4ème partie : les périphériques spécifiques,14
15235,Cours Management des Organisations  Première STG (Sciences et Technologies de la Gestion),14
15236,Etablissements publics et entreprises publiques,14
15237,Le management d'un organisme public : l'INRAP (Institut national de recherches archéologiques),14
15238,Décision des organisations (devoir d'une heure : Association Vieilles Charrues),14
15239,L'union Européenne,14
15240,L'activité économique et les mécanismes juridiques fondamentaux,14
15241,Formation en Information Communication Première STG (Sciences et Technologies de la Gestion),14
15242,Compte rendu conférence Communication,14
15243,Economie Droit - formation Mars Avril 2005 classe de Première,14
15244,Gérer une revue de presse...,14
15245,Bilan des journées de formation 2006,14
15246,Bilan des journées de formation en économie droit terminale STG (Sciences et Technologies de la Gestion),14
15247,Tableau de lecture du programme de terminale économie-droit,14
15248,Communication : stratégies de l'argumentation,14
15249,Formation Mai 2008 Management des entreprises en BTS (Brevet de technicien supérieur ),14
15250,Utilisation pédagogique du TNI (Tableau numérique interactif) dans la cadre d'une leçon d'économie en 1ère STG (Sciences et Tech,14
15251,"Documents de formation Bases de données, SQL",14
15252,Actifs et nouvelles normes comptables,14
15253,Diaporama bilan fonctionnel,14
